created_at,id,text,geo,coordinates,lang,timestamp_ms
Wed Sep 30 16:28:44 +0000 2015,649259593613320200,: « ,,,fr,1443630524434
Wed Sep 30 16:28:52 +0000 2015,649259626031132700,: Avec la crise des ,,,fr,1443630532163
Wed Sep 30 16:28:56 +0000 2015,649259644855128000,": N'ayant pas retrouvé les 66 aistes prêts à offrir leurs cachets aux migrants, ",,,fr,1443630536651
Wed Sep 30 16:29:00 +0000 2015,649259659182899200,: Diminution des ,,,fr,1443630540067
Wed Sep 30 16:29:02 +0000 2015,649259669685297200,Migrants: une femme et un enfant périssent au large de Lesbos  ,,,fr,1443630542571
Wed Sep 30 16:29:05 +0000 2015,649259682704556000,la question n'est pas que ferions-nous à la la place des ,,,fr,1443630545675
Wed Sep 30 16:29:09 +0000 2015,649259700597465100,: ,,,fr,1443630549941
Wed Sep 30 16:29:24 +0000 2015,649259761985298400,Les derniers migrants sont pais de la frontière | Menton | Nice-Matin ,,,fr,1443630564577
Wed Sep 30 16:29:31 +0000 2015,649259790858874900,": Les expes disent que l'immigration ""rappoe"", pouant les ",,,fr,1443630571461
Wed Sep 30 16:29:33 +0000 2015,649259797469114400,: Serbie - Des ,,,fr,1443630573037
Wed Sep 30 16:29:38 +0000 2015,649259822215397400,": Les expes disent que l'immigration ""rappoe"", pouant les ",,,fr,1443630578937
Wed Sep 30 16:29:47 +0000 2015,649259859704156200,"Nombre de retraités vivent avec 400€/mois, les migrants ont le gîte, le couve, et 513€/mois ",,,fr,1443630587875
Wed Sep 30 16:29:49 +0000 2015,649259865207144400,👎 HONTEUX en 🇫🇷🇦🇳🇨🇪 une ASSOCIATION d'aide à la SEXUALITÉ des MIGRANTS vient d'être créée avec nôtre ARGENT 👎 ,,,fr,1443630589187
Wed Sep 30 16:29:51 +0000 2015,649259874086465500,: Diminution des ,,,fr,1443630591304
Wed Sep 30 16:29:51 +0000 2015,649259874837233700, Meme les Australiens veulent avoir leur padu gateau apres un push-back severe. ,,,fr,1443630591483
Wed Sep 30 16:29:52 +0000 2015,649259879778099200,": Les expes disent que l'immigration ""rappoe"", pouant les ",,,fr,1443630592661
Wed Sep 30 16:29:54 +0000 2015,649259889102049300,: Bulgarie - Les militaires autorisés à faire feu sur les migrants à la frontière. ,,,fr,1443630594884
Wed Sep 30 16:30:09 +0000 2015,649259951215480800,: ,,,fr,1443630609693
Wed Sep 30 16:30:11 +0000 2015,649259959058853900,": Baisser les APL de 225 millions d'euros (pour financer l'accueil des migrants ?), c'est un bras d'honneur à la jeunesse et …",,,fr,1443630611563
Wed Sep 30 16:30:19 +0000 2015,649259990813904900,": ""Qui donc inventera le désespoir ?""  via ",,,fr,1443630619134
Wed Sep 30 16:30:24 +0000 2015,649260015157645300,67% des français soutiennent les frappes en ,,,fr,1443630624938
Wed Sep 30 16:30:33 +0000 2015,649260050087813100,Moins d',,,fr,1443630633266
Wed Sep 30 16:30:35 +0000 2015,649260060095418400,": N'ayant pas retrouvé les 66 aistes prêts à offrir leurs cachets aux migrants, ",,,fr,1443630635652
Wed Sep 30 16:30:38 +0000 2015,649260073630498800,"En Allemagne, des salafistes tentent de radicaliser les réfugiés  ",,,fr,1443630638879
Wed Sep 30 16:30:39 +0000 2015,649260075589201900,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443630639346
Wed Sep 30 16:30:49 +0000 2015,649260116634673200,Migrants: une femme et un enfant périssent dans un nouveau naufrage en Egée✽ ,,,fr,1443630649132
Wed Sep 30 16:30:49 +0000 2015,649260119159664600,Frontière franco-italienne: évacuation d'un camp de migrants par la police italienne✽ ,,,fr,1443630649734
Wed Sep 30 16:30:55 +0000 2015,649260141313949700,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443630655016
Wed Sep 30 16:31:05 +0000 2015,649260186322890800,L'Europe reçoit plus d'un demi-million de migrants en 2015 ,,,fr,1443630665747
Wed Sep 30 16:31:06 +0000 2015,649260188231422000, La Finlande augmente les impôts pour faire face au coût de l'immigration. ,,,fr,1443630666202
Wed Sep 30 16:31:07 +0000 2015,649260192077598700,: Diminution des ,,,fr,1443630667119
Wed Sep 30 16:31:07 +0000 2015,649260194359324700,": La maison de, déjà prête à accueillir des migrants!
Non, je plaisante. Lavoine n'en veut pas.

. http://t…",,,fr,1443630667663
Wed Sep 30 16:31:09 +0000 2015,649260202991026200,L'Europe reçoit plus d'un demi-million de migrants en 2015:   ,,,fr,1443630669721
Wed Sep 30 16:31:20 +0000 2015,649260248667193300," Pour 62% des Français, la question des migrants va compter lors du vote pour les… ",,,fr,1443630680611
Wed Sep 30 16:31:23 +0000 2015,649260259060658200,: Des migrants font un pique-nique dans un cimetière. Et si c'était sur la tombe de vos ancêtres ? ,,,fr,1443630683089
Wed Sep 30 16:31:24 +0000 2015,649260265834459100,"Pour 62% des Français, la question des migrants va compter lors du vote pour les élections… ",,,fr,1443630684704
Wed Sep 30 16:31:27 +0000 2015,649260278220234800,: Ce couple fait chasser les SDF de leur quaier et demandent aux français d'accueillir des migrants ... …,,,fr,1443630687657
Wed Sep 30 16:31:35 +0000 2015,649260312055689200,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443630695724
Wed Sep 30 16:31:44 +0000 2015,649260350311936000,: Les migrants conduits en bus au centre Croix-Rouge de ,,,fr,1443630704845
Wed Sep 30 16:31:48 +0000 2015,649260367227539500,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443630708878
Wed Sep 30 16:32:04 +0000 2015,649260433862455300,: L'acteur Orlando Bloom auprès de migrants à la frontière gréco-macédonienne  ,,,fr,1443630724765
Wed Sep 30 16:32:07 +0000 2015,649260446441209900,": Les expes disent que l'immigration ""rappoe"", pouant les ",,,fr,1443630727764
Wed Sep 30 16:32:16 +0000 2015,649260484240232400,": remplacez ""police"" par ""gestapo"" ""migrants"" par juifs et c'est so 39-45 ",,,fr,1443630736776
Wed Sep 30 16:32:17 +0000 2015,649260485204947000,": Les expes disent que l'immigration ""rappoe"", pouant les ",,,fr,1443630737006
Wed Sep 30 16:32:22 +0000 2015,649260506633662500,": je l'ai déjà dis hier, mais le drakkar, ce sont des migrants non chrétiens ?",,,fr,1443630742115
Wed Sep 30 16:32:22 +0000 2015,649260509389279200,Des réfugiés syriens de Jordanie préfèrent retourner en Syrie plutôt qu'aller en Europe  ,,,fr,1443630742772
Wed Sep 30 16:32:25 +0000 2015,649260519791194100,: Près de 280.000 migrants arrivés en Allemagne en septembre ,,,fr,1443630745252
Wed Sep 30 16:32:33 +0000 2015,649260553370796000,: Près de 280.000 migrants arrivés en Allemagne en septembre (ministre bavarois)  v,,,fr,1443630753258
Wed Sep 30 16:32:35 +0000 2015,649260563810373600,: L’État va-t-il forcer la ville de Béziers à accueillir des migrants syriens ? ,,,fr,1443630755747
Wed Sep 30 16:32:38 +0000 2015,649260576405909500,": dans mon village y'a des affiches pour le FN ""pas de migrants dans nos campagnes"" ça me rend dingue",,,fr,1443630758750
Wed Sep 30 16:32:44 +0000 2015,649260599029985300,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443630764144
Wed Sep 30 16:32:47 +0000 2015,649260613890383900,Effroyable prédiction de Poutine concernant l’Europe et la crise des migrants  via @,,,fr,1443630767687
Wed Sep 30 16:32:49 +0000 2015,649260619556913200,Un deal entre les autorités et l'évêque a débloqué la situation sur les rochers de Vintimille : les migrants ne seront pas poursuivis (1/2),,,fr,1443630769038
Wed Sep 30 16:33:00 +0000 2015,649260669406085100,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443630780923
Wed Sep 30 16:33:08 +0000 2015,649260700154597400,": [EXCLU] Pour 62% des Fr, la question des migrants va compter pour leur vote aux régionales &gt;  http:…",,,fr,1443630788254
Wed Sep 30 16:33:13 +0000 2015,649260722329911300,: La France a repris les expulsions de migrants vers le Soudan  via,,,fr,1443630793541
Wed Sep 30 16:33:15 +0000 2015,649260728491315200,Nos titres à 18h55 : les ,,,fr,1443630795010
Wed Sep 30 16:33:15 +0000 2015,649260731783901200,: La Finlande augmente les impôts pour faire face au coût de l'immigration. ,,,fr,1443630795795
Wed Sep 30 16:33:20 +0000 2015,649260753418080300,": Les ""migrants"" ont disparu par enchantement ??? Ils sont où messieurs les journalistes ??? 😳😳",,,fr,1443630800953
Wed Sep 30 16:33:25 +0000 2015,649260772284088300,: Migrants : ils se conveissent au christianisme après leur arrivée en Europe  ,,,fr,1443630805451
Wed Sep 30 16:33:27 +0000 2015,649260781037469700,Près de 280.000 migrants arrivés en Allemagne en septembre ,,,fr,1443630807538
Wed Sep 30 16:33:31 +0000 2015,649260799035375600," Avez vous remarquez que nos médias ne nous informent  plus sur les migrants, les occupent à 100%",,,fr,1443630811829
Wed Sep 30 16:33:49 +0000 2015,649260871294824400,: Moins d',,,fr,1443630829057
Wed Sep 30 16:33:51 +0000 2015,649260879859589100,": Baisser les APL de 225 millions d'euros (pour financer l'accueil des migrants ?), c'est un bras d'honneur à la jeunesse et …",,,fr,1443630831099
Wed Sep 30 16:33:55 +0000 2015,649260896624209900,"Le gouvernement va réduire l'aide au logement pour financer l'accueil des migrants : la France, pays des droits de l'autre.",,,fr,1443630835096
Wed Sep 30 16:33:58 +0000 2015,649260909693538300,"La France paicipe au trafic des migrants en fabriquant de vrais-faux passepos syriens.
 [Réseau Voltaire]",,,fr,1443630838212
Wed Sep 30 16:33:59 +0000 2015,649260915670556700,": [EXCLU] Pr 65% des électeurs de Nicolas Sarkozy, la question des migrants va compter pr leur vote aux régionales &gt; http:/…",,,fr,1443630839637
Wed Sep 30 16:34:04 +0000 2015,649260935899648000,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443630844460
Wed Sep 30 16:34:17 +0000 2015,649260991352598500,: La Finlande augmente les impôts pour faire face au coût de l'immigration. ,,,fr,1443630857681
Wed Sep 30 16:34:27 +0000 2015,649261034017058800,": Les expes disent que l'immigration ""rappoe"", pouant les ",,,fr,1443630867853
Wed Sep 30 16:34:30 +0000 2015,649261044964196400,,,,fr,1443630870463
Wed Sep 30 16:34:30 +0000 2015,649261047174594600,: Je fais pai aussi de ces ,,,fr,1443630870990
Wed Sep 30 16:34:42 +0000 2015,649261096939954200,: 👎 HONTEUX en 🇫🇷🇦🇳🇨🇪 une ASSOCIATION d'aide à la SEXUALITÉ des MIGRANTS vient d'être créée avec nôtre ARGENT 👎 http://t.c…,,,fr,1443630882855
Wed Sep 30 16:34:43 +0000 2015,649261098953109500,,,,fr,1443630883335
Wed Sep 30 16:34:46 +0000 2015,649261111775227900,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443630886392
Wed Sep 30 16:34:56 +0000 2015,649261155563737100,,,,fr,1443630896832
Wed Sep 30 16:34:58 +0000 2015,649261164426342400,: Effroyable prédiction de ,,,fr,1443630898945
Wed Sep 30 16:35:06 +0000 2015,649261196084908000,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443630906493
Wed Sep 30 16:35:10 +0000 2015,649261210853056500,": N'ayant pas retrouvé les 66 aistes prêts à offrir leurs cachets aux migrants, ",,,fr,1443630910014
Wed Sep 30 16:35:12 +0000 2015,649261221124960300,": N'ayant pas retrouvé les 66 aistes prêts à offrir leurs cachets aux migrants, ",,,fr,1443630912463
Wed Sep 30 16:35:16 +0000 2015,649261237101006800,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443630916272
Wed Sep 30 16:35:19 +0000 2015,649261252263419900,": Les expes disent que l'immigration ""rappoe"", pouant les ",,,fr,1443630919887
Wed Sep 30 16:35:27 +0000 2015,649261286119841800,Coup de chaud électoral en vue ? 62% des Français considèrent que la question des migrants va comp...  ,,,fr,1443630927959
Wed Sep 30 16:35:36 +0000 2015,649261320735486000," je suis un gentil gÔchiste, je vais dormir dehors et je laisse ma maison aux migrants avant qu'on m'y oblige",,,fr,1443630936212
Wed Sep 30 16:35:36 +0000 2015,649261321805017100,": Je pense à tous ces Français ayant des ressources modestes, à qui on demande de financer l'accueil des migrants. ",,,fr,1443630936467
Wed Sep 30 16:35:37 +0000 2015,649261324090871800,": Ben voyons. Les étudiants ont un besoin vital d'avoir leur baisodrome, les syriens ont qu'à rester se faire tuer. /…",,,fr,1443630937012
Wed Sep 30 16:35:42 +0000 2015,649261348858298400,": Les expes disent que l'immigration ""rappoe"", pouant les ",,,fr,1443630942917
Wed Sep 30 16:35:44 +0000 2015,649261353744638000," Ami des pauvres, pourriez-vous commenter le projet de baisse des APL du gouvernement pour financer l’accueil des migrants ?",,,fr,1443630944082
Wed Sep 30 16:36:00 +0000 2015,649261422103367700,": Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales …",,,fr,1443630960380
Wed Sep 30 16:36:00 +0000 2015,649261421759438800,,,,fr,1443630960298
Wed Sep 30 16:36:05 +0000 2015,649261444379377700,": Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales …",,,fr,1443630965691
Wed Sep 30 16:36:07 +0000 2015,649261451815862300,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443630967464
Wed Sep 30 16:36:07 +0000 2015,649261452415647700,: Mon point de vue sur les migrants  : Réfugiés : pourquoi les catholiques sont divisés via …,,,fr,1443630967607
Wed Sep 30 16:36:09 +0000 2015,649261461408190500,": N'ayant pas retrouvé les 66 aistes prêts à offrir leurs cachets aux migrants, ",,,fr,1443630969751
Wed Sep 30 16:36:19 +0000 2015,649261501816160300,": Le gouvernement LRPS baisse les APL des Français de 225 Millions 
pour financer l'accueil des migrants ! VOTEZ…",,,fr,1443630979385
Wed Sep 30 16:36:27 +0000 2015,649261534846296000," 
et les exactions commises par les migrants musulmans à l'encontre des migrants chrétiens?",,,fr,1443630987260
Wed Sep 30 16:36:28 +0000 2015,649261541942956000,": Pour 62% des Français, la question des migrants va compter lors du vote pour les… ",,,fr,1443630988952
Wed Sep 30 16:36:37 +0000 2015,649261576206348300,": [EXCLU] Pour 62% des Fr, la question des migrants va compter pour leur vote aux régionales &gt;  http:…",,,fr,1443630997121
Wed Sep 30 16:36:46 +0000 2015,649261615284637700,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443631006438
Wed Sep 30 16:36:53 +0000 2015,649261645798223900," Ami des pauvres, pourriez-vous commenter le projet de baisse des APL du gouvernement pour financer l’accueil des migrants ?",,,fr,1443631013713
Wed Sep 30 16:37:02 +0000 2015,649261683085586400,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443631022603
Wed Sep 30 16:37:05 +0000 2015,649261694632521700,: Près de 280.000 migrants arrivés en Allemagne en septembre ,,,fr,1443631025356
Wed Sep 30 16:37:07 +0000 2015,649261703641886700,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443631027504
Wed Sep 30 16:37:18 +0000 2015,649261747736576000,: Les autres avant les nôtres : Le gouvernement va baisser les ,,,fr,1443631038017
Wed Sep 30 16:37:37 +0000 2015,649261827474497500,"Où est-elle la gauche ""sociale"" qui est censée défendre les petites gens quand elle défend la baisse des ",,,fr,1443631057028
Wed Sep 30 16:37:41 +0000 2015,649261846881521700,: Coraneries : Des femmes françaises pour sucer les migrants ? ,,,fr,1443631061655
Wed Sep 30 16:37:53 +0000 2015,649261894604320800,: Honteux : une association d’aide à la sexualité des migrants vient de se créer en France ,,,fr,1443631073033
Wed Sep 30 16:37:54 +0000 2015,649261900967071700,": Où est-elle la gauche ""sociale"" qui est censée défendre les petites gens quand elle défend la baisse des ",,,fr,1443631074550
Wed Sep 30 16:37:57 +0000 2015,649261913717776400,": 280.000 migrants arrivés en Allemagne en septembre, plus que pour toute l'année 2014 ",,,fr,1443631077590
Wed Sep 30 16:38:01 +0000 2015,649261930503368700,": Mr Hollande, pour enrichir les pays pauvres, donnez-leur nos migrants ",,,fr,1443631081592
Wed Sep 30 16:38:07 +0000 2015,649261954335416300," 
Il s'est mêlé aux migrants et comme ceux -ci sont tous bons et intelligents,on n' ira pas leur chercher des poux !",,,fr,1443631087274
Wed Sep 30 16:38:10 +0000 2015,649261966104657900,: Budget 2016 : baisse des APL de 225 millions d'euros pour financer l'accueil des ,,,fr,1443631090080
Wed Sep 30 16:38:11 +0000 2015,649261971003600900,": A ctheur ci le ""migrants autiste"" les bz quasiment tous dc bn 😕 ",,,fr,1443631091248
Wed Sep 30 16:38:11 +0000 2015,649261972098318300,: Une association d’aide sexuelle aux migrants-déseeurs ? ,,,fr,1443631091509
Wed Sep 30 16:38:15 +0000 2015,649261988040851500,Réduction des APL pour loger gratuitement les migrants : stop à la préférence étrangère ! ,,,fr,1443631095310
Wed Sep 30 16:38:17 +0000 2015,649261996202938400,: Diminution des ,,,fr,1443631097256
Wed Sep 30 16:38:19 +0000 2015,649262004427956200,: Effroyable prédiction de ,,,fr,1443631099217
Wed Sep 30 16:38:20 +0000 2015,649262011721891800,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443631100956
Wed Sep 30 16:38:27 +0000 2015,649262039592996900,: Les APL baisseront en 2016 pour compenser l'accueil des ,,,fr,1443631107601
Wed Sep 30 16:38:29 +0000 2015,649262048266874900,: Près de 280.000 migrants arrivés en Allemagne en septembre ,,,fr,1443631109669
Wed Sep 30 16:38:32 +0000 2015,649262059964731400,Les APL vont baisser en 2016 pour contrebalancer le coût des migrants ? Qui s'étonne de la montée du FN ??,,,fr,1443631112458
Wed Sep 30 16:38:38 +0000 2015,649262086825091100,"Y'a des migrants qui m'ont accosté ce midi encore, ils voulaient mon iPhone et tout c'est des fous eux",,,fr,1443631118862
Wed Sep 30 16:38:46 +0000 2015,649262118747947000,: Les APL baisseront en 2016 pour compenser l'accueil des ,,,fr,1443631126473
Wed Sep 30 16:38:49 +0000 2015,649262131767021600,Les derniers migrants sont pais de la frontière ,,,fr,1443631129577
Wed Sep 30 16:39:00 +0000 2015,649262177493360600,: Des migrants font un pique-nique dans un cimetière. Et si c'était sur la tombe de vos ancêtres ? ,,,fr,1443631140479
Wed Sep 30 16:39:04 +0000 2015,649262192999665700,: Les APL baisseront en 2016 pour compenser l'accueil des ,,,fr,1443631144176
Wed Sep 30 16:39:06 +0000 2015,649262202101219300,: Diminution des ,,,fr,1443631146346
Wed Sep 30 16:39:06 +0000 2015,649262203380478000,Migrants: une femme et un enfant périssent dans un nouveau naufrage en Egée  ,,,fr,1443631146651
Wed Sep 30 16:39:12 +0000 2015,649262227975983100,": Les expes disent que l'immigration ""rappoe"", pouant les ",,,fr,1443631152515
Wed Sep 30 16:39:27 +0000 2015,649262291930718200,": Les expes disent que l'immigration ""rappoe"", pouant les ",,,fr,1443631167763
Wed Sep 30 16:39:28 +0000 2015,649262296452235300,:  Je comprends les migrants mais nous devons combattre Daesh et reconstruire ces pays ,,,fr,1443631168841
Wed Sep 30 16:39:29 +0000 2015,649262297588830200,": remplacez ""police"" par ""gestapo"" ""migrants"" par juifs et c'est so 39-45 ",,,fr,1443631169112
Wed Sep 30 16:39:35 +0000 2015,649262323782299600,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443631175357
Wed Sep 30 16:39:37 +0000 2015,649262334624563200,: Baisser les APL de 225 millions d'euros pour financer l'accueil des migrants : le summum du révoltant ! …,,,fr,1443631177942
Wed Sep 30 16:39:41 +0000 2015,649262348985876500,La France a repris les expulsions de migrants vers le Soudan  via,,,fr,1443631181366
Wed Sep 30 16:39:41 +0000 2015,649262349887610900, merci les migrants grâce à vous la pauvreté va s aggravé,,,fr,1443631181581
Wed Sep 30 16:39:44 +0000 2015,649262362042724400,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443631184479
Wed Sep 30 16:39:46 +0000 2015,649262370481700900,: Accueil des ,,,fr,1443631186491
Wed Sep 30 16:39:46 +0000 2015,649262370796269600, ne vous plaignez pas le GVT vient de décider le rabotage des allocations logts pour les donner aux migrants pour plusieurs millio,,,fr,1443631186566
Wed Sep 30 16:39:49 +0000 2015,649262384931041300,: Diminution des ,,,fr,1443631189936
Wed Sep 30 16:40:05 +0000 2015,649262449070329900,: Diminution des ,,,fr,1443631205228
Wed Sep 30 16:40:06 +0000 2015,649262453822353400,: Près de 280.000 migrants arrivés en Allemagne en septembre ,,,fr,1443631206361
Wed Sep 30 16:40:07 +0000 2015,649262457093906400,,,,fr,1443631207141
Wed Sep 30 16:40:18 +0000 2015,649262505265614800,Ça fait peur mais mieux vaut regarder la réalité en face. ,,,fr,1443631218626
Wed Sep 30 16:40:27 +0000 2015,649262543618355200,: Le gouvernement va réduire l'aide au logement pour financer l'accueil des ,,,fr,1443631227770
Wed Sep 30 16:40:28 +0000 2015,649262545681973200,: Chenmitz (Allemagne) : les migrants du centre d’accueil narguent les riverains mécontents  via…,,,fr,1443631228262
Wed Sep 30 16:40:30 +0000 2015,649262555823796200,: Suivez avec le périple européen d'une famille de ,,,fr,1443631230680
Wed Sep 30 16:40:33 +0000 2015,649262569623035900,: Les ,,,fr,1443631233970
Wed Sep 30 16:40:45 +0000 2015,649262618969026600,: Réduction des APL pour pouvoir financer l'accueil des ,,,fr,1443631245735
Wed Sep 30 16:40:48 +0000 2015,649262630985670700,: Chenmitz (Allemagne) : les migrants du centre d’accueil narguent les riverains mécontents  via…,,,fr,1443631248600
Wed Sep 30 16:40:57 +0000 2015,649262669636239400,: Diminution des ,,,fr,1443631257815
Wed Sep 30 16:40:58 +0000 2015,649262671112597500,"Pour 62% des Français, la question des migrants va compter lors du vote pour les élections régionales ",,,fr,1443631258167
Wed Sep 30 16:41:02 +0000 2015,649262690569973800,: Le gouvernement va réduire l'aide au logement pour financer l'accueil des ,,,fr,1443631262806
Wed Sep 30 16:41:04 +0000 2015,649262699700994000,: La Finlande augmente les impôts pour faire face au coût de l'immigration. ,,,fr,1443631264983
Wed Sep 30 16:41:15 +0000 2015,649262745821515800,: Les APL baisseront en 2016 pour compenser l'accueil des ,,,fr,1443631275979
Wed Sep 30 16:41:22 +0000 2015,649262773499744300,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443631282578
Wed Sep 30 16:41:27 +0000 2015,649262795536662500,: La France a repris les expulsions de migrants vers le Soudan  via,,,fr,1443631287832
Wed Sep 30 16:41:27 +0000 2015,649262795503091700,Avec ,,,fr,1443631287824
Wed Sep 30 16:41:28 +0000 2015,649262797671538700," avec les nouveaux décrets à soir, les migrants justifiants d'un asile politique avéré !!!",,,fr,1443631288341
Wed Sep 30 16:41:29 +0000 2015,649262801819668500,: Ça fait peur mais mieux vaut regarder la réalité en face. ,,,fr,1443631289330
Wed Sep 30 16:41:34 +0000 2015,649262822464077800,Chenmitz (Allemagne) : les migrants du centre d’accueil narguent les riverains mécontents ,,,fr,1443631294252
Wed Sep 30 16:41:36 +0000 2015,649262833910317000,: Réduction des APL pour loger gratuitement les migrants : stop à la préférence étrangère ! ,,,fr,1443631296981
Wed Sep 30 16:41:42 +0000 2015,649262856047865900,: Les APL baisseront en 2016 pour compenser l'accueil des ,,,fr,1443631302259
Wed Sep 30 16:41:42 +0000 2015,649262857348104200,": Baisser les APL de 225 millions d'euros (pour financer l'accueil des migrants ?), c'est un bras d'honneur à la jeunesse et …",,,fr,1443631302569
Wed Sep 30 16:41:49 +0000 2015,649262887010041900,Les APL baisseront de 225 millions d’euros  pour accueillir les migrants. ,,,fr,1443631309641
Wed Sep 30 16:41:51 +0000 2015,649262896132722700,Les APL baisseront de 225 millions d’euros  pour accueillir les migrants. ,,,fr,1443631311816
Wed Sep 30 16:41:53 +0000 2015,649262904424968200,: Chenmitz (Allemagne) : les migrants du centre d’accueil narguent les riverains mécontents ,,,fr,1443631313793
Wed Sep 30 16:41:55 +0000 2015,649262909965602800,: Effroyable prédiction de ,,,fr,1443631315114
Wed Sep 30 16:41:59 +0000 2015,649262928286351400,": N'ayant pas retrouvé les 66 aistes prêts à offrir leurs cachets aux migrants, ",,,fr,1443631319482
Wed Sep 30 16:42:12 +0000 2015,649262983504351200,Manipulation médiatique sur les migrants ,,,fr,1443631332647
Wed Sep 30 16:42:54 +0000 2015,649263159463833600,: Moins d',,,fr,1443631374599
Wed Sep 30 16:43:01 +0000 2015,649263190078017500,: Réduction des APL pour loger gratuitement les migrants : stop à la préférence étrangère ! ,,,fr,1443631381898
Wed Sep 30 16:43:02 +0000 2015,649263192326172700,: Les autres avant les nôtres : Le gouvernement va baisser les ,,,fr,1443631382434
Wed Sep 30 16:43:24 +0000 2015,649263283913011200,scandaleux!!,,,fr,1443631404270
Wed Sep 30 16:43:25 +0000 2015,649263287100534800,on note le plaisir sadique du gouvernement DE GAUCHE qui te dit que c'est POUR LES MIGRANTS qu'il va te sucrer ton APL.,,,fr,1443631405030
Wed Sep 30 16:43:25 +0000 2015,649263288866480100,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443631405451
Wed Sep 30 16:43:30 +0000 2015,649263310534254600,: Chenmitz (Allemagne) : les migrants du centre d’accueil narguent les riverains mécontents  via…,,,fr,1443631410617
Wed Sep 30 16:43:35 +0000 2015,649263332483067900,": Le gouvernement va réduire l'aide au logement pour financer l'accueil des migrants : la France, pays des droits de l'autr…",,,fr,1443631415850
Wed Sep 30 16:43:37 +0000 2015,649263339437224000,"

Une idée qui peut faire son chemin en France.......",,,fr,1443631417508
Wed Sep 30 16:43:43 +0000 2015,649263364863098900,": Nos aistes st des saints médiatiques, ils donnent pour les migrants mais pas pour nos 140000 SDF dont 36000 enfants. …",,,fr,1443631423570
Wed Sep 30 16:43:49 +0000 2015,649263387667513300,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443631429007
Wed Sep 30 16:43:49 +0000 2015,649263391517843500,Je résume 67% des français veulent pas des bougnoules ,,,fr,1443631429925
Wed Sep 30 16:44:01 +0000 2015,649263440134074400,Pétition La Corse ne peut pas accueillir de migrants ,,,fr,1443631441516
Wed Sep 30 16:44:01 +0000 2015,649263440834465800,: Anne Hidalgo Maire de Paris : « Il faut accueillir autant de migrants que possible ! » ,,,fr,1443631441683
Wed Sep 30 16:44:04 +0000 2015,649263453887180800,": Migrants : Quand Marine Le Pen suggère à Anne Hidalgo de poer ""le voile"" – metronews  via…",,,fr,1443631444795
Wed Sep 30 16:44:06 +0000 2015,649263462372220900,: Les joueurs du bayern qui jouent avec un jeune migrant autiste (image très emouvant) ,,,fr,1443631446818
Wed Sep 30 16:44:07 +0000 2015,649263463500484600,: Jean ,,,fr,1443631447087
Wed Sep 30 16:44:14 +0000 2015,649263495356239900,: Les autres avant les nôtres : Le gouvernement va baisser les ,,,fr,1443631454682
Wed Sep 30 16:44:22 +0000 2015,649263527019061200,: Les APL baisseront de 225 millions d'euros en 2016 à cause du coût de l'accueil des migrants.. À vot' bon coeur m'sieur…,,,fr,1443631462231
Wed Sep 30 16:44:22 +0000 2015,649263529413972000,: Chenmitz (Allemagne) : les migrants du centre d’accueil narguent les riverains mécontents  via…,,,fr,1443631462802
Wed Sep 30 16:44:24 +0000 2015,649263534862434300,: RSA de toute façon c'était pour qui avant l'histoire des migrants? ,,,fr,1443631464101
